Module	Entry Function	Relevant Properties
drivers-hwmon-adm1025-ko_main0.c	main	0
drivers-hwmon-adm1026-ko_main0.c	main	0
drivers-hwmon-adm1029-ko_main0.c	main	0
drivers-hwmon-adm1031-ko_main0.c	main	0
drivers-hwmon-adm9240-ko_main0.c	main	0
drivers-hwmon-ads1015-ko_main0.c	main	0
drivers-hwmon-ads7828-ko_main0.c	main	0
drivers-hwmon-ads7871-ko_main0.c	main	0
drivers-hwmon-adt7310-ko_main0.c	main	0
drivers-hwmon-adt7410-ko_main0.c	main	0
drivers-hwmon-adt7411-ko_main0.c	main	1
drivers-hwmon-adt7462-ko_main0.c	main	0
drivers-hwmon-adt7470-ko_main0.c	main	1
drivers-hwmon-adt7475-ko_main0.c	main	0
drivers-hwmon-adt7x10-ko_main0.c	main	2
drivers-hwmon-amc6821-ko_main0.c	main	0
drivers-hwmon-applesmc-ko_main0.c	main	1
drivers-hwmon-asb100-ko_main0.c	main	1
drivers-hwmon-asc7621-ko_main0.c	main	0
drivers-hwmon-asus_atk0110-ko_main0.c	main	0
drivers-hwmon-atxp1-ko_main0.c	main	0
drivers-hwmon-coretemp-ko_main0.c	main	2
drivers-hwmon-da9052-hwmon-ko_main0.c	main	0
drivers-hwmon-dme1737-ko_main0.c	main	0
drivers-hwmon-ds1621-ko_main0.c	main	0
drivers-hwmon-ds620-ko_main0.c	main	0
drivers-hwmon-emc1403-ko_main0.c	main	0
drivers-hwmon-emc2103-ko_main0.c	main	0
drivers-hwmon-emc6w201-ko_main0.c	main	0
drivers-hwmon-f71805f-ko_main0.c	main	0
drivers-hwmon-f71882fg-ko_main0.c	main	0
drivers-hwmon-f75375s-ko_main0.c	main	0
drivers-hwmon-fam15h_power-ko_main0.c	main	0
drivers-hwmon-fschmd-ko_main0.c	main	1
drivers-hwmon-g760a-ko_main0.c	main	0
drivers-hwmon-g762-ko_main0.c	main	1
drivers-hwmon-gl518sm-ko_main0.c	main	0
drivers-hwmon-gl520sm-ko_main0.c	main	1
drivers-hwmon-gpio-fan-ko_main0.c	main	1
drivers-hwmon-hih6130-ko_main0.c	main	0
drivers-hwmon-htu21-ko_main0.c	main	0
drivers-hwmon-hwmon-ko_main0.c	main	1
drivers-hwmon-i5500_temp-ko_main0.c	main	0
drivers-hwmon-i5k_amb-ko_main0.c	main	0
drivers-hwmon-ibmaem-ko_main0.c	main	0
drivers-hwmon-ibmpex-ko_main0.c	main	0
drivers-hwmon-ina209-ko_main0.c	main	0
drivers-hwmon-ina2xx-ko_main0.c	main	0
drivers-hwmon-it87-ko_main0.c	main	0
drivers-hwmon-jc42-ko_main0.c	main	0
drivers-hwmon-k10temp-ko_main0.c	main	0
drivers-hwmon-k8temp-ko_main0.c	main	0
drivers-hwmon-lineage-pem-ko_main0.c	main	0
drivers-hwmon-lm63-ko_main0.c	main	0
drivers-hwmon-lm70-ko_main0.c	main	0
drivers-hwmon-lm73-ko_main0.c	main	0
drivers-hwmon-lm75-ko_main0.c	main	1
drivers-hwmon-lm77-ko_main0.c	main	0
drivers-hwmon-lm78-ko_main0.c	main	1
drivers-hwmon-lm80-ko_main0.c	main	0
drivers-hwmon-lm83-ko_main0.c	main	0
drivers-hwmon-lm85-ko_main0.c	main	0
drivers-hwmon-lm87-ko_main0.c	main	0
drivers-hwmon-lm90-ko_main0.c	main	1
drivers-hwmon-lm92-ko_main0.c	main	0
drivers-hwmon-lm93-ko_main0.c	main	0
drivers-hwmon-lm95234-ko_main0.c	main	0
drivers-hwmon-lm95241-ko_main0.c	main	0
drivers-hwmon-lm95245-ko_main0.c	main	0
drivers-hwmon-ltc2945-ko_main0.c	main	0
drivers-hwmon-ltc4151-ko_main0.c	main	0
drivers-hwmon-ltc4215-ko_main0.c	main	0
drivers-hwmon-ltc4222-ko_main0.c	main	0
drivers-hwmon-ltc4245-ko_main0.c	main	0
drivers-hwmon-ltc4260-ko_main0.c	main	0
drivers-hwmon-ltc4261-ko_main0.c	main	0
drivers-hwmon-max1111-ko_main0.c	main	0
drivers-hwmon-max16065-ko_main0.c	main	0
drivers-hwmon-max1619-ko_main0.c	main	0
drivers-hwmon-max1668-ko_main0.c	main	0
drivers-hwmon-max197-ko_main0.c	main	0
drivers-hwmon-max6639-ko_main0.c	main	0
drivers-hwmon-max6642-ko_main0.c	main	0
drivers-hwmon-max6650-ko_main0.c	main	0
drivers-hwmon-max6697-ko_main0.c	main	0
drivers-hwmon-mc13783-adc-ko_main0.c	main	0
drivers-hwmon-mcp3021-ko_main0.c	main	0
drivers-hwmon-menf21bmc_hwmon-ko_main0.c	main	0
drivers-hwmon-nct6683-ko_main0.c	main	1
drivers-hwmon-nct6775-ko_main0.c	main	1
drivers-hwmon-nct7802-ko_main0.c	main	0
drivers-hwmon-ntc_thermistor-ko_main0.c	main	0
drivers-hwmon-pc87360-ko_main0.c	main	1
drivers-hwmon-pc87427-ko_main0.c	main	0
drivers-hwmon-pcf8591-ko_main0.c	main	0
drivers-hwmon-pmbus-adm1275-ko_main0.c	main	0
drivers-hwmon-pmbus-lm25066-ko_main0.c	main	0
drivers-hwmon-pmbus-ltc2978-ko_main0.c	main	0
drivers-hwmon-pmbus-max16064-ko_main0.c	main	0
drivers-hwmon-pmbus-max34440-ko_main0.c	main	0
drivers-hwmon-pmbus-max8688-ko_main0.c	main	0
drivers-hwmon-pmbus-pmbus_core-ko_main0.c	main	0
drivers-hwmon-pmbus-pmbus-ko_main0.c	main	0
drivers-hwmon-pmbus-tps40422-ko_main0.c	main	0
drivers-hwmon-pmbus-ucd9000-ko_main0.c	main	0
drivers-hwmon-pmbus-ucd9200-ko_main0.c	main	0
drivers-hwmon-pmbus-zl6100-ko_main0.c	main	0
drivers-hwmon-powr1220-ko_main0.c	main	0
drivers-hwmon-pwm-fan-ko_main0.c	main	0
drivers-hwmon-sch5627-ko_main0.c	main	0
drivers-hwmon-sch5636-ko_main0.c	main	0
drivers-hwmon-sch56xx-common-ko_main0.c	main	1
drivers-hwmon-sht15-ko_main0.c	main	2
drivers-hwmon-sht21-ko_main0.c	main	0
drivers-hwmon-shtc1-ko_main0.c	main	0
drivers-hwmon-sis5595-ko_main0.c	main	1
drivers-hwmon-smm665-ko_main0.c	main	0
drivers-hwmon-smsc47b397-ko_main0.c	main	0
drivers-hwmon-smsc47m192-ko_main0.c	main	0
drivers-hwmon-smsc47m1-ko_main0.c	main	0
drivers-hwmon-thmc50-ko_main0.c	main	0
drivers-hwmon-tmp102-ko_main0.c	main	1
drivers-hwmon-tmp103-ko_main0.c	main	0
drivers-hwmon-tmp401-ko_main0.c	main	0
drivers-hwmon-tmp421-ko_main0.c	main	0
drivers-hwmon-via686a-ko_main0.c	main	0
drivers-hwmon-via-cputemp-ko_main0.c	main	2
drivers-hwmon-vt1211-ko_main0.c	main	0
drivers-hwmon-vt8231-ko_main0.c	main	0
drivers-hwmon-w83627ehf-ko_main0.c	main	1
drivers-hwmon-w83627hf-ko_main0.c	main	1
drivers-hwmon-w83781d-ko_main0.c	main	1
drivers-hwmon-w83791d-ko_main0.c	main	0
drivers-hwmon-w83792d-ko_main0.c	main	0
drivers-hwmon-w83793-ko_main0.c	main	1
drivers-hwmon-w83795-ko_main0.c	main	0
drivers-hwmon-w83l785ts-ko_main0.c	main	0
drivers-hwmon-w83l786ng-ko_main0.c	main	0
drivers-hwmon-wm831x-hwmon-ko_main0.c	main	0
drivers-i2c-algos-i2c-algo-bit-ko_main0.c	main	0
drivers-i2c-algos-i2c-algo-pca-ko_main0.c	main	0
drivers-i2c-busses-i2c-ali1535-ko_main0.c	main	0
drivers-i2c-busses-i2c-ali1563-ko_main0.c	main	0
drivers-i2c-busses-i2c-ali15x3-ko_main0.c	main	0
drivers-i2c-busses-i2c-amd756-ko_main0.c	main	0
drivers-i2c-busses-i2c-amd756-s4882-ko_main0.c	main	0
drivers-i2c-busses-i2c-amd8111-ko_main0.c	main	0
drivers-i2c-busses-i2c-axxia-ko_main0.c	main	1
drivers-i2c-busses-i2c-bcm-iproc-ko_main0.c	main	1
drivers-i2c-busses-i2c-cbus-gpio-ko_main0.c	main	1
drivers-i2c-busses-i2c-cros-ec-tunnel-ko_main0.c	main	0
drivers-i2c-busses-i2c-designware-pci-ko_main0.c	main	0
drivers-i2c-busses-i2c-designware-platform-ko_main0.c	main	0
drivers-i2c-busses-i2c-diolan-u2c-ko_main0.c	main	1
drivers-i2c-busses-i2c-dln2-ko_main0.c	main	0
drivers-i2c-busses-i2c-efm32-ko_main0.c	main	1
drivers-i2c-busses-i2c-eg20t-ko_main0.c	main	2
drivers-i2c-busses-i2c-gpio-ko_main0.c	main	0
drivers-i2c-busses-i2c-hix5hd2-ko_main0.c	main	2
drivers-i2c-busses-i2c-i801-ko_main0.c	main	1
drivers-i2c-busses-i2c-img-scb-ko_main0.c	main	2
drivers-i2c-busses-i2c-isch-ko_main0.c	main	0
drivers-i2c-busses-i2c-ismt-ko_main0.c	main	1
drivers-i2c-busses-i2c-kempld-ko_main0.c	main	0
drivers-i2c-busses-i2c-nforce2-ko_main0.c	main	0
drivers-i2c-busses-i2c-nforce2-s4985-ko_main0.c	main	0
drivers-i2c-busses-i2c-ocores-ko_main0.c	main	1
drivers-i2c-busses-i2c-parport-ko_main0.c	main	1
drivers-i2c-busses-i2c-parport-light-ko_main0.c	main	0
drivers-i2c-busses-i2c-pca-platform-ko_main0.c	main	1
drivers-i2c-busses-i2c-piix4-ko_main0.c	main	0
drivers-i2c-busses-i2c-rcar-ko_main0.c	main	2
drivers-i2c-busses-i2c-riic-ko_main0.c	main	1
drivers-i2c-busses-i2c-robotfuzz-osif-ko_main0.c	main	1
drivers-i2c-busses-i2c-scmi-ko_main0.c	main	0
drivers-i2c-busses-i2c-sh_mobile-ko_main0.c	main	2
drivers-i2c-busses-i2c-simtec-ko_main0.c	main	0
drivers-i2c-busses-i2c-sis5595-ko_main0.c	main	0
drivers-i2c-busses-i2c-sis630-ko_main0.c	main	0
drivers-i2c-busses-i2c-sis96x-ko_main0.c	main	0
drivers-i2c-busses-i2c-sun6i-p2wi-ko_main0.c	main	1
drivers-i2c-busses-i2c-taos-evm-ko_main0.c	main	0
drivers-i2c-busses-i2c-tiny-usb-ko_main0.c	main	1
drivers-i2c-busses-i2c-via-ko_main0.c	main	0
drivers-i2c-busses-i2c-viapro-ko_main0.c	main	0
drivers-i2c-busses-i2c-viperboard-ko_main0.c	main	1
drivers-i2c-busses-i2c-xiic-ko_main0.c	main	2
drivers-i2c-i2c-core-ko_main0.c	main	2
drivers-i2c-i2c-dev-ko_main0.c	main	2
drivers-i2c-i2c-slave-eeprom-ko_main0.c	main	0
drivers-i2c-i2c-smbus-ko_main0.c	main	1
drivers-i2c-i2c-stub-ko_main0.c	main	0
drivers-i2c-muxes-i2c-mux-gpio-ko_main0.c	main	0
drivers-i2c-muxes-i2c-mux-pca9541-ko_main0.c	main	0
drivers-i2c-muxes-i2c-mux-pca954x-ko_main0.c	main	0
drivers-i2c-muxes-i2c-mux-pinctrl-ko_main0.c	main	0
drivers-ide-aec62xx-ko_main0.c	main	0
drivers-ide-alim15x3-ko_main0.c	main	0
drivers-ide-amd74xx-ko_main0.c	main	0
drivers-ide-atiixp-ko_main0.c	main	1
drivers-ide-cmd640-ko_main0.c	main	1
drivers-ide-cmd64x-ko_main0.c	main	0
drivers-ide-cs5520-ko_main0.c	main	0
drivers-ide-cs5530-ko_main0.c	main	0
drivers-ide-delkin_cb-ko_main0.c	main	0
drivers-ide-hpt366-ko_main0.c	main	0
drivers-ide-ide-cd_mod-ko_main0.c	main	2
drivers-ide-ide-core-ko_main0.c	main	5
drivers-ide-ide-cs-ko_main0.c	main	0
drivers-ide-ide-gd_mod-ko_main0.c	main	2
drivers-ide-ide-generic-ko_main0.c	main	0
drivers-ide-ide-pci-generic-ko_main0.c	main	0
drivers-ide-ide_platform-ko_main0.c	main	0
drivers-ide-ide-pnp-ko_main0.c	main	0
drivers-ide-ide-tape-ko_main0.c	main	3
drivers-ide-it8172-ko_main0.c	main	0
drivers-ide-it8213-ko_main0.c	main	1
drivers-ide-it821x-ko_main0.c	main	0
drivers-ide-jmicron-ko_main0.c	main	0
drivers-ide-ns87415-ko_main0.c	main	0
drivers-ide-opti621-ko_main0.c	main	1
drivers-ide-pdc202xx_new-ko_main0.c	main	0
drivers-ide-pdc202xx_old-ko_main0.c	main	0
drivers-ide-piix-ko_main0.c	main	1
drivers-ide-rz1000-ko_main0.c	main	0
drivers-ide-sc1200-ko_main0.c	main	0
drivers-ide-serverworks-ko_main0.c	main	0
drivers-ide-siimage-ko_main0.c	main	0
drivers-ide-sis5513-ko_main0.c	main	0
drivers-ide-slc90e66-ko_main0.c	main	1
drivers-ide-tc86c001-ko_main0.c	main	0
drivers-ide-triflex-ko_main0.c	main	0
drivers-ide-trm290-ko_main0.c	main	0
drivers-ide-via82cxxx-ko_main0.c	main	0
drivers-idle-i7300_idle-ko_main0.c	main	0
drivers-iio-accel-bma180-ko_main0.c	main	4
drivers-iio-accel-bmc150-accel-ko_main0.c	main	3
drivers-iio-accel-hid-sensor-accel-3d-ko_main0.c	main	0
drivers-iio-accel-kxcjk-1013-ko_main0.c	main	4
drivers-iio-accel-kxsd9-ko_main0.c	main	0
drivers-iio-accel-mma8452-ko_main0.c	main	1
drivers-iio-accel-mma9551-ko_main0.c	main	2
drivers-iio-accel-mma9553-ko_main0.c	main	2
drivers-iio-accel-ssp_accel_sensor-ko_main0.c	main	0
drivers-iio-accel-st_accel_i2c-ko_main0.c	main	0
drivers-iio-accel-st_accel-ko_main0.c	main	0
drivers-iio-accel-st_accel_spi-ko_main0.c	main	0
drivers-iio-adc-ad7266-ko_main0.c	main	1
drivers-iio-adc-ad7291-ko_main0.c	main	1
drivers-iio-adc-ad7298-ko_main0.c	main	1
drivers-iio-adc-ad7476-ko_main0.c	main	1
drivers-iio-adc-ad7791-ko_main0.c	main	0
drivers-iio-adc-ad7793-ko_main0.c	main	0
drivers-iio-adc-ad7887-ko_main0.c	main	1
drivers-iio-adc-ad7923-ko_main0.c	main	2
drivers-iio-adc-ad799x-ko_main0.c	main	1
drivers-iio-adc-ad_sigma_delta-ko_main0.c	main	1
drivers-iio-adc-cc10001_adc-ko_main0.c	main	3
drivers-iio-adc-max1027-ko_main0.c	main	1
drivers-iio-adc-max1363-ko_main0.c	main	2
drivers-iio-adc-mcp320x-ko_main0.c	main	1
drivers-iio-adc-mcp3422-ko_main0.c	main	1
drivers-iio-adc-men_z188_adc-ko_main0.c	main	0
drivers-iio-adc-nau7802-ko_main0.c	main	2
drivers-iio-adc-qcom-spmi-iadc-ko_main0.c	main	2
drivers-iio-adc-qcom-spmi-vadc-ko_main0.c	main	2
drivers-iio-adc-ti-adc081c-ko_main0.c	main	0
drivers-iio-adc-ti-adc128s052-ko_main0.c	main	1
drivers-iio-adc-ti_am335x_adc-ko_main0.c	main	1
drivers-iio-adc-viperboard_adc-ko_main0.c	main	0
drivers-iio-adc-xilinx-xadc-ko_main0.c	main	4
drivers-iio-amplifiers-ad8366-ko_main0.c	main	0
drivers-iio-common-hid-sensors-hid-sensor-trigger-ko_main0.c	main	0
drivers-iio-common-ssp_sensors-sensorhub-ko_main0.c	main	2
drivers-iio-common-st_sensors-st_sensors_i2c-ko_main0.c	main	0
drivers-iio-common-st_sensors-st_sensors_spi-ko_main0.c	main	1
drivers-iio-dac-ad5064-ko_main0.c	main	1
drivers-iio-dac-ad5360-ko_main0.c	main	1
drivers-iio-dac-ad5380-ko_main0.c	main	0
drivers-iio-dac-ad5421-ko_main0.c	main	2
drivers-iio-dac-ad5446-ko_main0.c	main	1
drivers-iio-dac-ad5449-ko_main0.c	main	1
drivers-iio-dac-ad5504-ko_main0.c	main	1
drivers-iio-dac-ad5624r_spi-ko_main0.c	main	0
drivers-iio-dac-ad5686-ko_main0.c	main	1
drivers-iio-dac-ad5755-ko_main0.c	main	1
drivers-iio-dac-ad5764-ko_main0.c	main	1
drivers-iio-dac-ad5791-ko_main0.c	main	0
drivers-iio-dac-ad7303-ko_main0.c	main	1
drivers-iio-dac-max517-ko_main0.c	main	0
drivers-iio-dac-mcp4725-ko_main0.c	main	0
drivers-iio-dac-mcp4922-ko_main0.c	main	0
drivers-iio-frequency-ad9523-ko_main0.c	main	1
drivers-iio-frequency-adf4350-ko_main0.c	main	0
drivers-iio-gyro-adis16080-ko_main0.c	main	0
drivers-iio-gyro-adis16130-ko_main0.c	main	0
drivers-iio-gyro-adis16136-ko_main0.c	main	0
drivers-iio-gyro-adis16260-ko_main0.c	main	0
drivers-iio-gyro-adxrs450-ko_main0.c	main	1
drivers-iio-gyro-bmg160-ko_main0.c	main	3
drivers-iio-gyro-hid-sensor-gyro-3d-ko_main0.c	main	0
drivers-iio-gyro-itg3200-ko_main0.c	main	1
drivers-iio-gyro-ssp_gyro_sensor-ko_main0.c	main	0
drivers-iio-gyro-st_gyro_i2c-ko_main0.c	main	0
drivers-iio-gyro-st_gyro-ko_main0.c	main	0
drivers-iio-gyro-st_gyro_spi-ko_main0.c	main	0
drivers-iio-humidity-dht11-ko_main0.c	main	1
drivers-iio-humidity-si7005-ko_main0.c	main	1
drivers-iio-humidity-si7020-ko_main0.c	main	0
drivers-iio-imu-adis16400-ko_main0.c	main	0
drivers-iio-imu-adis16480-ko_main0.c	main	0
drivers-iio-imu-inv_mpu6050-inv-mpu6050-ko_main0.c	main	1
drivers-iio-imu-kmx61-ko_main0.c	main	3
drivers-iio-industrialio-ko_main0.c	main	4
drivers-iio-kfifo_buf-ko_main0.c	main	1
drivers-iio-light-adjd_s311-ko_main0.c	main	2
drivers-iio-light-al3320a-ko_main0.c	main	0
drivers-iio-light-apds9300-ko_main0.c	main	2
drivers-iio-light-cm32181-ko_main0.c	main	0
drivers-iio-light-cm3232-ko_main0.c	main	0
drivers-iio-light-cm36651-ko_main0.c	main	1
drivers-iio-light-gp2ap020a00f-ko_main0.c	main	2
drivers-iio-light-hid-sensor-als-ko_main0.c	main	0
drivers-iio-light-hid-sensor-prox-ko_main0.c	main	0
drivers-iio-light-isl29125-ko_main0.c	main	3
drivers-iio-light-jsa1212-ko_main0.c	main	1
drivers-iio-light-lm3533-als-ko_main0.c	main	1
drivers-iio-light-ltr501-ko_main0.c	main	2
drivers-iio-light-tcs3414-ko_main0.c	main	3
drivers-iio-light-tcs3472-ko_main0.c	main	3
drivers-iio-light-tsl2563-ko_main0.c	main	1
drivers-iio-light-tsl4531-ko_main0.c	main	1
drivers-iio-light-vcnl4000-ko_main0.c	main	0
drivers-iio-magnetometer-ak8975-ko_main0.c	main	1
drivers-iio-magnetometer-hid-sensor-magn-3d-ko_main0.c	main	0
drivers-iio-magnetometer-mag3110-ko_main0.c	main	2
drivers-iio-magnetometer-st_magn_i2c-ko_main0.c	main	0
drivers-iio-magnetometer-st_magn-ko_main0.c	main	0
drivers-iio-magnetometer-st_magn_spi-ko_main0.c	main	0
drivers-iio-orientation-hid-sensor-incl-3d-ko_main0.c	main	0
drivers-iio-orientation-hid-sensor-rotation-ko_main0.c	main	0
drivers-iio-pressure-bmp280-ko_main0.c	main	0
drivers-iio-pressure-hid-sensor-press-ko_main0.c	main	0
drivers-iio-pressure-mpl115-ko_main0.c	main	0
drivers-iio-pressure-mpl3115-ko_main0.c	main	2
drivers-iio-pressure-st_pressure_i2c-ko_main0.c	main	0
drivers-iio-pressure-st_pressure-ko_main0.c	main	0
drivers-iio-pressure-st_pressure_spi-ko_main0.c	main	0
drivers-iio-pressure-t5403-ko_main0.c	main	0
drivers-iio-proximity-as3935-ko_main0.c	main	2
drivers-iio-proximity-sx9500-ko_main0.c	main	3
drivers-iio-temperature-mlx90614-ko_main0.c	main	0
drivers-iio-temperature-tmp006-ko_main0.c	main	0
drivers-iio-trigger-iio-trig-interrupt-ko_main0.c	main	2
drivers-iio-trigger-iio-trig-sysfs-ko_main0.c	main	0
drivers-infiniband-core-ib_addr-ko_main0.c	main	0
drivers-infiniband-core-ib_cm-ko_main0.c	main	3
drivers-infiniband-core-ib_mad-ko_main0.c	main	2
drivers-infiniband-core-ib_sa-ko_main0.c	main	1
drivers-infiniband-core-ib_ucm-ko_main0.c	main	2
drivers-infiniband-core-ib_umad-ko_main0.c	main	3
drivers-infiniband-core-ib_uverbs-ko_main0.c	main	5
drivers-infiniband-core-iw_cm-ko_main0.c	main	0
drivers-infiniband-core-rdma_cm-ko_main0.c	main	2
drivers-infiniband-core-rdma_ucm-ko_main0.c	main	1
drivers-infiniband-hw-amso1100-iw_c2-ko_main0.c	main	4
drivers-infiniband-hw-cxgb4-iw_cxgb4-ko_main0.c	main	5
drivers-infiniband-hw-mlx5-mlx5_ib-ko_main0.c	main	2
drivers-infiniband-hw-mthca-ib_mthca-ko_main0.c	main	3
drivers-infiniband-hw-nes-iw_nes-ko_main0.c	main	5
drivers-infiniband-hw-ocrdma-ocrdma-ko_main0.c	main	4
drivers-infiniband-ulp-ipoib-ib_ipoib-ko_main0.c	main	3
drivers-infiniband-ulp-isert-ib_isert-ko_main0.c	main	2
drivers-infiniband-ulp-srp-ib_srp-ko_main0.c	main	4
drivers-infiniband-ulp-srpt-ib_srpt-ko_main0.c	main	1
drivers-input-evbug-ko_main0.c	main	0
drivers-input-evdev-ko_main0.c	main	3
drivers-input-gameport-emu10k1-gp-ko_main0.c	main	0
drivers-input-gameport-fm801-gp-ko_main0.c	main	0
drivers-input-gameport-gameport-ko_main0.c	main	3
drivers-input-gameport-lightning-ko_main0.c	main	0
drivers-input-gameport-ns558-ko_main0.c	main	0
drivers-input-input-polldev-ko_main0.c	main	0
drivers-input-joydev-ko_main0.c	main	3
drivers-input-joystick-a3d-ko_main0.c	main	0
drivers-input-joystick-adi-ko_main0.c	main	0
drivers-input-joystick-analog-ko_main0.c	main	0
drivers-input-joystick-as5011-ko_main0.c	main	1
drivers-input-joystick-cobra-ko_main0.c	main	0
drivers-input-joystick-db9-ko_main0.c	main	0
drivers-input-joystick-gamecon-ko_main0.c	main	0
drivers-input-joystick-gf2k-ko_main0.c	main	0
drivers-input-joystick-grip-ko_main0.c	main	0
drivers-input-joystick-grip_mp-ko_main0.c	main	0
drivers-input-joystick-guillemot-ko_main0.c	main	0
drivers-input-joystick-interact-ko_main0.c	main	0
drivers-input-joystick-joydump-ko_main0.c	main	0
drivers-input-joystick-magellan-ko_main0.c	main	0
drivers-input-joystick-sidewinder-ko_main0.c	main	0
drivers-input-joystick-spaceball-ko_main0.c	main	0
drivers-input-joystick-spaceorb-ko_main0.c	main	0
drivers-input-joystick-stinger-ko_main0.c	main	0
drivers-input-joystick-tmdc-ko_main0.c	main	0
drivers-input-joystick-turbografx-ko_main0.c	main	0
drivers-input-joystick-twidjoy-ko_main0.c	main	0
drivers-input-joystick-walkera0701-ko_main0.c	main	0
drivers-input-joystick-warrior-ko_main0.c	main	0
drivers-input-joystick-xpad-ko_main0.c	main	3
drivers-input-joystick-zhenhua-ko_main0.c	main	0
drivers-input-keyboard-adp5588-keys-ko_main0.c	main	1
drivers-input-keyboard-adp5589-keys-ko_main0.c	main	1
drivers-input-keyboard-atkbd-ko_main0.c	main	2
drivers-input-keyboard-cros_ec_keyb-ko_main0.c	main	1
drivers-input-keyboard-goldfish_events-ko_main0.c	main	1
drivers-input-keyboard-gpio_keys-ko_main0.c	main	2
drivers-input-keyboard-gpio_keys_polled-ko_main0.c	main	0
drivers-input-keyboard-lkkbd-ko_main0.c	main	0
drivers-input-keyboard-lm8323-ko_main0.c	main	0
drivers-input-keyboard-lm8333-ko_main0.c	main	1
drivers-input-keyboard-matrix_keypad-ko_main0.c	main	2
drivers-input-keyboard-max7359_keypad-ko_main0.c	main	1
drivers-input-keyboard-mcs_touchkey-ko_main0.c	main	1
drivers-input-keyboard-mpr121_touchkey-ko_main0.c	main	1
drivers-input-keyboard-newtonkbd-ko_main0.c	main	0
drivers-input-keyboard-opencores-kbd-ko_main0.c	main	1
drivers-input-keyboard-qt1070-ko_main0.c	main	1
drivers-input-keyboard-qt2160-ko_main0.c	main	2
drivers-input-keyboard-samsung-keypad-ko_main0.c	main	1
drivers-input-keyboard-sh_keysc-ko_main0.c	main	1
drivers-input-keyboard-st-keyscan-ko_main0.c	main	2
drivers-input-keyboard-stowaway-ko_main0.c	main	0
drivers-input-keyboard-sunkbd-ko_main0.c	main	1
drivers-input-keyboard-tca6416-keypad-ko_main0.c	main	1
drivers-input-keyboard-tca8418_keypad-ko_main0.c	main	1
drivers-input-keyboard-xtkbd-ko_main0.c	main	0
drivers-input-misc-ad714x-i2c-ko_main0.c	main	0
drivers-input-misc-ad714x-spi-ko_main0.c	main	0
drivers-input-misc-adxl34x-i2c-ko_main0.c	main	0
drivers-input-misc-adxl34x-ko_main0.c	main	2
drivers-input-misc-adxl34x-spi-ko_main0.c	main	0
drivers-input-misc-apanel-ko_main0.c	main	0
drivers-input-misc-arizona-haptics-ko_main0.c	main	0
drivers-input-misc-ati_remote2-ko_main0.c	main	3
drivers-input-misc-atlas_btns-ko_main0.c	main	0
drivers-input-misc-bma150-ko_main0.c	main	1
drivers-input-misc-cm109-ko_main0.c	main	5
drivers-input-misc-cma3000_d0x_i2c-ko_main0.c	main	0
drivers-input-misc-da9052_onkey-ko_main0.c	main	1
drivers-input-misc-drv260x-ko_main0.c	main	0
drivers-input-misc-drv2667-ko_main0.c	main	0
drivers-input-misc-e3x0-button-ko_main0.c	main	1
drivers-input-misc-gp2ap002a00f-ko_main0.c	main	1
drivers-input-misc-gpio-beeper-ko_main0.c	main	0
drivers-input-misc-gpio_tilt_polled-ko_main0.c	main	0
drivers-input-misc-ideapad_slidebar-ko_main0.c	main	0
drivers-input-misc-ims-pcu-ko_main0.c	main	2
drivers-input-misc-keyspan_remote-ko_main0.c	main	2
drivers-input-misc-kxtj9-ko_main0.c	main	1
drivers-input-misc-mc13783-pwrbutton-ko_main0.c	main	1
drivers-input-misc-mma8450-ko_main0.c	main	0
drivers-input-misc-mpu3050-ko_main0.c	main	1
drivers-input-misc-pcap_keys-ko_main0.c	main	1
drivers-input-misc-pcf50633-input-ko_main0.c	main	0
drivers-input-misc-pcf8574_keypad-ko_main0.c	main	1
drivers-input-misc-pcspkr-ko_main0.c	main	0
drivers-input-misc-powermate-ko_main0.c	main	3
drivers-input-misc-pwm-beeper-ko_main0.c	main	0
drivers-input-misc-regulator-haptic-ko_main0.c	main	0
drivers-input-misc-retu-pwrbutton-ko_main0.c	main	1
drivers-input-misc-rotary_encoder-ko_main0.c	main	1
drivers-input-misc-soc_button_array-ko_main0.c	main	0
drivers-input-misc-tps65218-pwrbutton-ko_main0.c	main	1
drivers-input-misc-uinput-ko_main0.c	main	2
drivers-input-misc-wm831x-on-ko_main0.c	main	1
drivers-input-misc-xen-kbdfront-ko_main0.c	main	1
drivers-input-misc-yealink-ko_main0.c	main	2
drivers-input-mouse-appletouch-ko_main0.c	main	2
drivers-input-mouse-bcm5974-ko_main0.c	main	3
drivers-input-mouse-cyapatp-ko_main0.c	main	2
drivers-input-mousedev-ko_main0.c	main	3
drivers-input-mouse-elan_i2c-ko_main0.c	main	2
drivers-input-mouse-gpio_mouse-ko_main0.c	main	0
drivers-input-mouse-psmouse-ko_main0.c	main	2
drivers-input-mouse-sermouse-ko_main0.c	main	0
drivers-input-mouse-synaptics_i2c-ko_main0.c	main	2
drivers-input-mouse-synaptics_usb-ko_main0.c	main	3
drivers-input-mouse-vsxxxaa-ko_main0.c	main	0
drivers-input-serio-altera_ps2-ko_main0.c	main	1
drivers-input-serio-arc_ps2-ko_main0.c	main	1
drivers-input-serio-ct82c710-ko_main0.c	main	1
drivers-input-serio-hyperv-keyboard-ko_main0.c	main	0
drivers-input-serio-i8042-ko_main0.c	main	2
